MatchID, Map,TeamA,TeamB,TeamAWins, TeamARounds, TeamBRounds, A1_frags, A1_assists, A1_deaths, A2_frags, A2_assists, A2_deaths, A3_frags, A3_assists, A3_deaths, A4_frags, A4_assists, A4_deaths, A5_frags, A5_assists, A5_deaths, B1_frags, B1_assists, B1_deaths, B2_frags, B2_assists, B2_deaths, B3_frags, B3_assists, B3_deaths, B4_frags, B4_assists, B4_deaths, B5_frags, B5_assists, B5_deaths
31799,dust2,PLAYZONE,AGG,0,2,16,15,2,16,13,0,16,8,1,17,5,2,15,4,2,16,20,6,9,17,2,11,16,1,7,14,1,7,13,3,12
31800,overpass,Astralis,SK,1,16,12,27,6,15,25,7,16,23,2,19,18,0,17,14,7,22,18,5,20,21,1,23,15,8,19,18,5,21,16,2,24
31803,overpass,AGG,PLAYZONE,1,16,12,27,4,17,24,2,17,22,1,19,17,5,20,16,3,20,24,5,23,21,1,22,19,3,20,18,2,18,11,5,23
31804,mirage,GODSENT,NiP,1,16,8,24,8,14,22,3,15,19,3,9,20,6,15,14,5,10,20,1,20,11,4,19,14,8,22,10,5,19,8,1,19
31807,mirage,LGD,EHOME,1,16,7,23,5,13,16,2,12,19,3,13,16,6,12,13,4,13,20,3,16,16,2,16,10,2,19,9,3,18,8,1,18
31809,nuke,Signature,MiTH,1,16,11,28,7,17,23,2,17,19,4,14,20,7,23,15,1,21,22,2,20,18,5,21,19,3,21,16,3,20,16,3,23
31810,cobblestone,LGD,EHOME,0,6,16,16,3,19,13,0,19,16,1,20,10,4,18,6,1,20,29,5,9,20,3,13,17,4,12,15,2,15,15,2,12
31811,cache,MVP project ,LGD,1,16,7,25,6,13,21,3,13,19,2,10,18,3,11,14,4,12,22,1,19,13,1,18,12,2,19,6,2,20,6,5,21
31812,mirage,LGD,MVP project ,0,13,16,22,5,20,24,2,24,20,3,23,16,2,20,13,2,20,27,1,18,26,5,18,21,3,18,18,3,22,15,4,19
31813,cache,AllGamers,FIVE,1,16,7,23,5,11,24,2,15,20,2,14,18,2,14,12,1,13,17,2,17,18,1,19,14,5,19,11,3,21,7,4,21
31814,mirage,ENCE,Immortals,0,14,16,26,4,21,22,1,21,20,5,23,16,5,20,16,8,25,28,5,19,25,10,19,22,4,20,19,7,21,16,6,21
31818,cobblestone,ENCE,Immortals,0,7,16,17,2,20,15,2,16,14,3,17,14,6,19,11,6,19,28,1,16,21,7,12,17,3,15,12,4,12,13,5,16
31819,nuke,Epsilon,HellRaisers,1,16,10,22,3,13,18,6,15,22,6,20,20,6,18,13,4,18,24,5,19,18,4,17,13,4,18,17,2,21,12,4,20
31820,mirage,Epsilon,HellRaisers,1,16,13,25,5,22,20,2,19,20,3,21,17,1,18,18,6,20,26,5,22,23,4,19,21,2,19,17,3,19,13,2,21
31821,cobblestone,SK,Immortals,1,16,6,26,2,14,19,1,9,17,3,12,12,1,8,12,3,16,15,2,15,11,1,15,13,4,17,10,1,18,10,6,21
31822,overpass,SK,Immortals,0,9,16,24,2,19,17,2,19,13,2,19,10,2,18,11,7,20,26,3,11,24,5,14,20,4,18,13,5,17,12,3,15
31823,dust2,eSuba,Orbit,0,4,16,13,0,15,13,2,17,9,3,16,8,1,18,5,2,17,20,3,10,18,9,7,17,2,11,16,4,11,11,3,9
31824,cache,eSuba,Orbit,0,4,16,15,3,17,13,0,17,10,2,17,6,0,18,7,2,20,23,1,9,17,6,9,19,4,11,16,3,11,14,2,11
31825,train,Immortals,SK,1,16,8,17,1,11,23,6,19,18,4,11,16,3,10,12,2,15,18,1,18,14,2,18,13,2,16,11,2,16,10,4,19
31826,overpass,Epsilon,NiP,0,13,16,24,5,18,24,2,27,19,6,20,17,5,20,15,9,22,29,3,21,25,4,18,18,4,19,19,2,20,16,3,21
31827,cache,Epsilon,NiP,0,14,16,27,3,23,18,3,17,22,2,19,18,3,23,15,6,23,25,5,20,24,4,22,21,3,18,19,4,19,16,4,21
31828,cache,Immortals,GODSENT,1,16,11,28,4,15,24,5,14,21,5,16,20,7,21,17,7,17,18,8,21,19,2,23,16,6,22,15,1,20,13,4,24
31829,mirage,Immortals,GODSENT,0,12,16,20,4,22,17,1,21,15,3,21,13,2,24,9,2,19,29,2,15,21,2,11,23,3,14,21,7,20,13,1,14
31830,train,Immortals,GODSENT,1,16,8,21,5,13,17,5,9,19,4,14,16,2,12,16,4,16,18,1,18,12,3,15,15,1,20,11,3,17,8,1,19
31831,cache,Astralis,NiP,0,12,16,23,4,17,24,8,20,21,6,22,10,6,20,10,2,21,25,1,16,23,5,16,20,3,18,17,1,19,15,5,19
31832,overpass,Astralis,NiP,1,16,10,27,4,15,23,6,17,25,3,15,15,1,13,13,3,12,18,3,19,14,2,19,14,3,21,13,2,20,12,5,24
31833,cobblestone,NiP,Astralis,1,16,14,24,8,17,23,3,21,23,3,19,21,3,20,18,6,25,25,4,19,28,5,25,24,3,22,17,1,19,8,4,24
31834,cache,Immortals,NiP,1,16,10,30,2,19,21,2,13,21,7,16,16,6,13,15,7,15,19,4,21,16,3,19,18,4,23,12,2,18,11,3,22
31835,mirage,NiP,Immortals,0,13,16,23,4,21,21,2,24,15,3,21,15,1,23,13,4,21,24,3,14,25,5,21,21,5,19,20,3,16,20,5,17
31836,cache,CLG,TSM,1,16,1,27,3,8,14,2,5,15,6,8,14,5,10,11,3,11,10,2,16,11,0,16,10,1,15,7,0,17,4,1,17
31837,cobblestone,TSM,CLG,1,16,14,30,3,18,21,4,22,21,5,22,19,6,20,17,4,22,28,3,21,22,8,21,24,2,21,15,3,22,15,2,24
31841,dust2,TSM,Kaliber,1,16,11,31,2,14,22,4,19,20,3,18,14,5,18,14,5,19,31,0,17,19,3,20,16,4,22,11,3,21,11,2,21
31842,train,OpTic,CLG,0,8,16,18,3,19,15,1,16,16,1,18,13,2,18,6,2,18,24,3,13,22,8,15,19,4,13,12,4,12,12,3,15
31846,dust2,Cloud9,CLG,1,16,14,30,6,13,26,4,24,20,3,11,16,1,19,11,4,22,22,3,18,23,4,23,18,4,21,14,5,19,12,4,22
31849,overpass,B.O.O.T,Born Of Fire,0,10,16,24,4,19,22,2,19,17,9,22,14,3,20,12,4,20,29,4,13,20,3,17,19,2,21,15,4,18,17,8,20
31850,cobblestone,B.O.O.T,Born Of Fire,0,11,16,27,3,23,19,4,20,17,3,20,15,5,22,12,6,21,24,5,16,26,3,20,22,1,17,18,3,18,16,8,19
31851,train,Orbit,Gambit,1,16,13,27,4,20,25,7,19,23,2,19,15,3,21,12,5,21,31,3,21,21,4,19,18,1,22,15,3,19,15,3,21
31854,train,Natus Vincere,Echo Fox,1,16,6,23,3,12,22,3,11,21,6,14,15,4,10,9,7,11,19,0,18,12,1,17,9,1,18,9,5,18,9,1,19
31855,cobblestone,INTZ,CNB,1,16,3,23,4,10,17,6,5,15,1,8,19,0,10,12,3,10,13,3,15,9,3,18,9,4,18,8,0,18,4,2,17
31856,mirage,CNB,INTZ,1,16,13,25,4,19,25,8,20,21,2,18,23,4,20,12,6,23,26,2,22,21,4,21,20,2,23,17,8,22,15,2,19
31857,dust2,Echo Fox,Natus Vincere,1,16,11,21,5,13,20,6,15,19,1,14,18,10,20,15,4,16,23,2,18,16,3,17,16,2,20,14,4,20,9,3,18
31858,cache,Quest,PENTA,0,7,16,14,5,18,13,0,14,13,3,20,10,3,17,6,3,20,19,3,7,20,3,11,19,2,10,20,2,12,11,3,16
31859,mirage,PENTA,Quest,1,16,9,25,1,13,24,4,12,18,10,15,16,4,13,12,8,18,17,5,17,16,6,19,17,2,20,15,4,19,6,2,20
31862,overpass,ALTERNATE aTTaX,Orbit,0,8,16,22,3,21,17,3,21,11,4,18,12,4,19,10,2,19,27,3,11,19,4,14,20,3,15,21,4,17,11,4,15
31863,dust2,Orbit,ALTERNATE aTTaX,0,11,16,18,6,17,18,3,19,16,5,18,18,3,20,15,2,18,20,2,15,22,2,16,16,2,18,17,9,19,17,2,18
31864,cobblestone,FlipSid3,mousesports,1,16,6,27,2,10,24,1,12,18,7,9,13,6,12,8,5,13,14,1,16,16,2,19,10,3,19,8,1,18,8,0,20
31865,train,beGenius,MeMyself&amp;I,0,8,16,17,2,18,17,2,17,15,1,20,13,3,19,13,5,22,21,5,12,20,1,14,19,2,15,19,2,16,17,6,18
31866,mirage,MeMyself&amp;I,beGenius,1,16,10,33,3,16,20,3,16,19,2,14,14,5,16,16,7,19,17,3,18,19,3,21,18,3,20,17,1,21,10,4,22
31867,dust2,LowLandLions,LGR,1,16,8,26,3,12,19,7,12,15,2,14,15,3,12,15,1,14,20,4,15,16,3,20,12,6,19,8,4,19,8,1,18
31868,mirage,LGR,LowLandLions,1,16,6,24,1,11,22,6,10,18,3,9,17,5,12,16,3,14,20,1,17,12,2,19,11,4,19,8,2,20,5,3,22
31871,mirage,Natus Vincere,mousesports,0,6,16,20,1,15,19,2,18,7,5,19,8,1,20,6,3,21,22,5,13,21,4,12,16,3,12,18,2,11,16,0,13
31872,dust2,LDLC,Millenium,1,16,11,26,8,16,23,0,11,19,5,14,18,1,17,17,8,19,21,1,19,17,5,21,15,2,19,13,2,23,11,1,21
31873,cache,TyLoo,VG.CyberZen,0,12,16,24,3,16,23,3,20,19,5,20,13,2,20,15,2,21,22,2,14,23,4,21,19,4,17,19,7,19,14,7,23
31874,mirage,VG.CyberZen,TyLoo,0,8,16,17,4,18,17,7,19,13,0,19,15,3,20,15,5,21,23,4,16,21,0,15,22,2,15,19,6,16,12,2,15
31875,dust2,TyLoo,VG.CyberZen,1,16,9,19,3,14,23,5,17,20,4,17,16,6,19,15,4,20,26,2,22,21,2,17,16,1,17,13,3,18,11,5,19
31876,overpass,VG.CyberZen,FIVE,1,16,7,27,5,15,24,2,17,17,4,12,15,5,13,13,6,14,19,4,19,14,3,17,13,5,20,11,3,18,14,1,22
31877,mirage,LGD,TyLoo,0,4,16,17,1,17,13,2,18,13,3,20,6,3,19,3,2,20,24,6,11,21,3,10,18,7,8,20,3,15,11,3,8
31878,cache,TyLoo,LGD,1,16,13,25,4,21,24,2,21,22,7,19,23,2,24,17,5,20,29,3,20,27,4,22,17,3,23,17,5,20,15,2,26
31879,cobblestone,mousesports,Natus Vincere,0,6,16,18,1,17,14,2,17,13,2,19,11,1,17,8,1,16,29,1,13,21,3,13,16,5,13,12,4,13,8,2,12
31880,mirage,FIVE,VG.CyberZen,0,6,16,18,5,18,17,1,17,11,3,17,12,1,18,8,6,20,23,4,11,20,4,15,16,3,12,19,1,18,12,1,10
31881,mirage,FIVE,AllGamers,1,16,8,24,7,16,20,7,13,21,3,18,17,7,16,11,5,16,22,3,19,20,3,17,13,3,20,12,2,19,11,4,20
31882,cache,AllGamers,FIVE,0,4,16,22,4,18,13,1,18,10,6,18,10,3,18,7,2,18,24,3,12,21,3,12,16,3,12,16,2,14,13,3,12
31883,overpass,2Kill,INTZ,0,9,16,21,1,18,19,4,20,18,3,17,17,8,19,16,4,20,20,4,18,23,3,18,23,4,19,14,6,17,14,7,19
31884,mirage,INTZ,2Kill,1,16,7,23,5,12,22,5,11,20,5,12,18,6,15,14,4,14,15,3,20,16,3,21,14,6,19,10,3,18,9,4,19
31885,mirage,PLAYZONE,PRIDE,1,16,9,32,4,11,22,2,14,21,7,18,16,6,17,8,6,17,21,3,18,19,2,20,15,2,21,11,3,21,10,4,20
31886,nuke,PRIDE,PLAYZONE,1,16,8,26,2,14,22,2,12,21,2,18,17,5,13,15,5,18,21,3,20,21,3,20,12,4,19,12,6,22,9,4,20
31887,mirage,Furious,Supernova,0,14,16,27,5,22,20,8,19,20,6,22,19,10,21,17,4,23,25,3,17,23,7,22,22,1,23,19,0,19,18,5,22
31888,cache,Furious,Supernova,1,16,12,29,1,13,23,4,17,19,0,15,15,6,16,18,5,21,21,2,21,19,5,19,18,1,21,19,4,20,5,3,23
31889,mirage,2Kill,Innova,0,14,16,26,5,18,20,1,17,19,6,20,20,4,24,16,5,24,33,3,20,25,4,19,19,5,20,14,1,20,12,4,22
31890,train,Innova,2Kill,1,16,14,26,4,16,22,2,18,22,6,20,23,6,22,17,5,24,25,10,22,23,7,21,17,4,21,18,6,24,17,4,22
31891,mirage,g3x,Keyd Stars,1,16,3,21,5,10,17,3,11,18,3,11,16,3,10,10,3,11,14,1,16,12,4,16,11,1,17,8,0,17,7,1,16
31892,overpass,Keyd Stars,g3x,0,4,16,15,0,17,13,2,19,9,0,18,8,2,19,3,1,20,26,2,8,19,6,10,18,4,10,18,2,10,12,3,10
31893,cache,TyLoo,Born Of Fire,1,16,5,27,0,9,24,4,14,18,4,10,13,4,8,10,3,14,17,4,19,14,2,20,11,1,17,8,4,18,5,0,18
31894,cobblestone,TyLoo,Born Of Fire,1,16,5,20,3,10,17,5,9,17,3,11,21,4,15,17,4,11,15,0,18,13,4,18,12,1,17,11,1,20,5,6,20
31895,mirage,New4,LGD,0,11,16,26,4,22,18,7,16,20,5,20,17,2,20,10,5,20,23,2,15,18,6,19,19,3,19,19,5,18,19,4,20
31896,cache,LGD,New4,1,16,14,26,4,19,23,4,21,23,4,23,22,4,22,16,7,25,31,6,21,29,6,24,22,1,20,15,8,22,13,4,23
31897,mirage,Hong Kong,Sri Lanka,1,16,2,21,2,7,19,3,6,16,4,6,15,2,6,14,6,8,11,0,17,8,2,17,7,0,16,6,1,18,1,2,17
31898,dust2,Sri Lanka,Hong Kong,0,6,16,16,0,17,16,2,18,13,3,20,8,2,19,8,1,18,19,7,10,22,4,15,18,4,12,16,3,11,17,2,13
31901,dust2,EHOME,Born Of Fire,1,16,9,30,4,15,26,2,17,16,10,18,18,5,18,11,2,16,19,7,20,20,3,22,17,2,19,14,4,21,14,2,20
31902,cache,Taiwan,Bahrain,1,16,7,29,6,13,22,6,12,20,3,16,16,5,14,15,6,15,21,2,19,19,3,21,12,0,20,10,8,21,8,5,21
31904,mirage,Bahrain,Taiwan,0,2,16,12,2,18,9,3,17,6,2,17,5,0,15,5,1,16,20,2,5,18,2,7,14,3,6,15,3,9,16,5,10
31905,cobblestone,mousesports,Echo Fox,1,16,12,28,3,19,22,6,20,21,1,15,17,2,19,14,9,17,26,3,19,22,4,22,16,1,20,14,5,18,12,5,23
31906,dust2,CSatse,Gambit,0,4,16,12,1,14,12,2,16,11,2,16,12,3,17,8,1,19,29,2,9,18,4,11,14,6,12,13,3,12,8,2,11
31909,train,Echo Fox,mousesports,0,13,16,29,7,19,23,7,18,15,0,20,16,3,22,14,4,21,23,5,14,22,2,18,19,3,19,20,6,22,16,1,24
31910,overpass,FlipSid3,Natus Vincere,0,8,16,18,2,20,17,3,19,16,1,20,10,1,17,12,7,20,23,5,11,23,2,15,23,4,15,15,3,15,12,4,17
31911,mirage,Orbit,Tricked,1,16,13,34,3,14,22,3,15,17,6,18,19,7,21,13,4,18,22,3,17,19,3,20,17,1,24,13,3,21,15,4,23
31912,dust2,Tricked,Orbit,1,16,8,20,0,10,20,5,16,18,2,14,13,4,15,13,5,16,17,4,16,17,7,14,10,2,16,13,3,18,14,3,21
31913,train,FlipSid3,Natus Vincere,0,6,16,15,1,21,13,2,17,12,2,20,10,0,19,7,3,18,21,4,11,20,2,12,20,5,13,16,1,9,18,7,12
31914,nuke,Echo Fox,FlipSid3,1,16,5,24,0,13,17,2,10,18,3,14,15,7,11,12,3,11,15,8,17,15,2,17,11,1,16,11,2,18,7,1,18
31915,overpass,ArchAngels,Epsilon,0,5,16,19,3,15,13,2,16,9,2,18,8,2,18,7,3,19,18,2,11,19,1,11,16,1,12,16,2,11,17,2,11
31916,cache,Epsilon,ArchAngels,1,16,11,31,5,18,22,1,16,20,4,16,16,5,15,17,3,19,25,2,21,18,3,19,18,3,22,16,5,22,7,3,22
31917,dust2,Gambit,Space Soldiers,1,16,8,25,11,12,24,7,14,23,4,16,15,8,13,12,3,16,23,4,18,14,3,18,15,2,22,10,4,20,9,5,21
31918,cobblestone,Space Soldiers,Gambit,0,4,16,11,2,18,8,3,17,10,1,19,9,0,17,6,2,17,25,2,7,22,1,12,15,3,6,14,4,10,12,4,9
31919,mirage,Space Soldiers,iNETKOXTV,0,13,16,23,1,19,20,4,19,19,2,21,18,3,20,18,4,22,28,3,22,22,3,17,23,8,19,13,2,18,15,2,22
31920,train,Space Soldiers,iNETKOXTV,0,11,16,21,3,21,23,0,21,19,0,22,13,4,20,7,1,22,27,2,15,23,4,16,23,4,19,17,5,17,16,5,17
31921,train,Echo Fox,FlipSid3,0,2,16,16,1,16,10,0,14,8,0,17,8,4,17,5,2,18,37,4,6,15,4,9,9,5,9,11,2,10,10,2,13
31922,train,ENCE,AGG,1,16,3,25,1,8,19,4,8,14,4,7,12,5,8,12,3,10,11,2,15,9,1,15,9,4,16,8,2,18,4,0,18
31923,dust2,AGG,ENCE,0,7,16,21,1,16,19,4,18,11,6,18,13,3,18,10,2,18,23,2,15,22,8,13,19,5,16,13,3,15,11,8,16
31924,cache,SK,ENCE,0,14,16,23,1,20,25,8,20,22,3,24,22,5,23,19,7,20,30,5,21,22,6,21,21,5,19,20,5,25,14,3,25
31925,train,ENCE,SK,0,4,16,16,2,19,10,3,14,12,3,16,8,1,18,7,4,18,22,2,8,22,4,9,14,2,11,14,3,12,13,1,14
31926,cobblestone,ENCE,SK,1,16,10,24,6,14,25,6,16,18,8,15,18,5,18,12,3,15,19,1,17,21,1,21,15,4,19,12,6,20,11,6,20
31927,inferno,Torpedo,Escape,0,7,16,17,3,17,16,6,17,16,1,18,10,2,18,7,4,19,30,2,12,24,4,15,14,5,12,14,4,13,7,2,14
31928,overpass,Escape,Torpedo,1,16,13,23,1,17,23,5,20,20,3,18,18,3,19,17,5,22,24,4,18,22,2,19,16,4,20,17,5,21,16,2,23
31929,cache,SK,CSGL,1,16,14,30,3,15,22,2,20,25,9,21,15,0,17,16,8,22,26,4,18,23,3,21,19,2,22,14,3,24,13,7,24
31930,overpass,CSGL,SK,0,8,16,20,6,17,18,5,20,9,0,14,10,1,22,9,3,20,22,2,15,22,3,14,16,0,10,17,5,13,16,6,14
31931,cache,Escape,Gambit,0,5,16,17,0,16,15,3,16,12,0,18,12,1,18,7,1,18,21,4,12,16,5,11,21,4,15,15,2,13,13,5,13
31932,mirage,Gambit,Escape,0,14,16,23,4,19,20,2,19,20,7,22,18,8,24,19,1,23,27,2,19,20,3,18,20,7,20,22,4,23,18,4,20
31933,inferno,Gambit,Escape,0,7,16,20,3,19,18,6,18,9,4,20,8,6,20,9,3,21,26,3,11,24,3,12,19,3,13,14,7,13,15,2,15
31934,inferno,E-frag.net,ENCE,1,16,2,22,4,3,17,3,8,19,4,9,15,5,5,15,6,10,11,2,16,9,0,18,6,3,18,5,2,18,4,2,18
31935,cache,E-frag.net,ENCE,0,12,16,28,2,18,21,4,19,15,1,21,15,6,24,12,6,21,23,3,18,24,4,19,22,2,20,16,3,16,18,4,18
31938,dust2,ENCE,Escape,0,13,16,20,6,20,20,1,19,19,2,20,16,0,24,14,4,24,27,5,15,26,5,18,24,1,19,18,3,19,12,6,18
31939,mirage,ENCE,Escape,0,6,16,16,3,17,14,4,16,13,5,20,9,1,18,9,0,19,26,3,12,19,5,14,15,5,11,14,0,11,16,4,13
31940,cobblestone,PENTA,k1ck,1,16,10,22,6,19,16,1,14,18,4,16,17,3,16,18,4,18,22,2,20,19,3,17,19,3,18,12,0,18,11,3,19
31941,mirage,k1ck,PENTA,0,9,16,18,1,20,17,2,21,12,1,20,13,3,22,11,3,22,23,6,12,20,3,11,23,3,13,21,3,17,18,3,18
31942,cache,ALTERNATE aTTaX,CSGL,0,8,16,14,0,17,15,0,19,13,4,19,14,2,21,12,2,21,23,2,12,23,1,14,18,4,14,16,4,13,17,6,15
31943,cobblestone,CSGL,ALTERNATE aTTaX,0,14,16,34,1,18,24,4,21,19,7,21,16,1,22,15,8,21,22,3,19,27,8,22,21,3,21,20,5,24,13,8,22
31944,train,CSGL,ALTERNATE aTTaX,1,16,1,29,2,5,16,3,5,15,5,7,13,3,6,7,3,5,7,0,16,6,2,16,6,1,16,5,1,16,4,1,16
31945,mirage,eFuture,VG.CyberZen,1,16,11,25,5,17,19,8,16,21,4,21,19,4,21,15,3,20,27,2,19,21,4,18,21,6,23,20,4,19,6,5,20
31946,overpass,VG.CyberZen,eFuture,1,16,7,25,4,13,23,4,11,17,3,13,20,4,14,16,1,16,20,2,19,18,2,19,13,5,19,9,5,22,7,3,22
31947,cobblestone,VG.CyberZen,eFuture,1,16,2,21,5,6,17,3,6,16,3,7,14,3,8,16,4,8,13,0,16,8,4,17,6,1,17,4,3,17,4,2,17
31948,overpass,New4,TyLoo,0,3,16,11,2,17,8,0,13,7,0,16,8,1,17,5,2,19,22,3,9,19,3,9,15,4,10,14,3,8,12,3,4
31949,cache,New4,TyLoo,0,5,16,15,1,18,12,2,16,10,2,19,9,1,19,7,4,19,20,1,9,18,1,7,20,4,12,19,6,12,13,7,13
31950,cobblestone,AGG,Orbit,0,7,16,18,1,19,12,3,17,13,5,20,12,1,20,12,3,21,26,3,9,22,5,16,21,4,13,14,4,13,13,1,17
31953,cache,Mongolia,Pakistan,1,16,14,37,5,20,23,5,25,17,2,22,15,6,21,16,4,20,25,5,21,22,5,20,23,5,23,19,2,20,19,4,24
31954,mirage,Mongolia,Pakistan,1,16,11,23,5,16,18,6,17,21,5,18,23,4,21,12,4,16,22,3,18,19,3,20,18,2,19,15,1,18,14,5,22
31955,nuke,Natus Vincere,Echo Fox,1,16,9,24,2,13,19,1,11,18,4,13,18,2,14,16,7,16,19,3,18,15,0,19,15,3,18,9,3,20,9,2,20
31956,cache,Lebanon,Iran,1,16,11,25,2,13,25,3,19,19,6,17,15,3,17,14,2,15,20,0,18,18,2,19,14,3,20,12,7,17,17,1,24
31963,dust2,Gambit,Epsilon,0,13,16,30,4,16,20,5,21,19,4,21,14,2,25,9,5,23,28,0,17,27,2,16,18,3,16,18,3,21,15,6,22
31964,overpass,Natus Vincere,Echo Fox,1,16,4,22,3,10,21,4,7,17,2,8,15,1,9,11,5,11,12,2,16,11,1,17,10,0,18,7,2,17,5,3,18
31965,mirage,Epsilon,Gambit,1,16,8,25,3,13,21,2,15,19,1,14,15,2,14,16,6,17,24,1,17,18,6,20,13,3,19,10,3,20,8,8,20
31966,dust2,Tricked,Millenium,0,13,16,33,4,21,20,1,19,16,5,22,17,6,25,12,4,20,29,6,20,23,5,20,20,2,19,20,4,19,14,2,21
31967,train,Tricked,Millenium,1,16,5,21,5,12,18,3,12,17,4,13,18,5,13,13,5,12,17,1,18,15,2,19,12,3,17,11,3,16,7,1,19
31968,train,ALTERNATE aTTaX,Kinguin,0,13,16,31,1,19,19,2,21,17,4,24,13,4,19,13,4,26,22,2,19,25,3,20,21,8,17,23,4,19,18,3,18
31969,cache,ALTERNATE aTTaX,Kinguin,0,5,16,18,1,18,15,4,17,12,4,18,10,1,20,5,3,20,25,4,12,21,2,12,17,3,10,18,7,13,12,4,13
31970,overpass,FlipSid3,mousesports,1,16,9,23,5,14,23,3,18,24,2,17,16,5,16,8,10,12,21,0,18,21,0,19,13,4,17,12,4,19,10,7,21
31971,cache,mousesports,FlipSid3,0,9,16,19,2,18,17,2,20,15,0,19,11,5,21,13,7,21,24,5,12,22,4,16,20,0,15,18,5,18,14,3,14
31974,train,NiP,Luminosity,0,12,16,15,1,18,18,4,23,18,5,22,16,3,21,8,5,21,28,1,14,27,3,14,19,4,16,16,2,16,15,3,15
31975,cobblestone,G2,Liquid,0,6,16,14,1,16,16,2,18,11,2,18,9,4,16,8,1,15,20,5,11,19,3,11,18,3,14,13,5,11,13,1,11
31976,train,Liquid,Luminosity,0,12,16,25,0,20,21,5,17,15,4,18,18,2,22,15,2,21,23,1,16,24,4,21,16,2,18,19,5,20,16,2,19
31977,cobblestone,Astralis,TSM,0,12,16,26,5,18,26,6,22,17,4,22,16,2,21,13,1,23,28,3,17,25,8,22,17,3,19,17,2,19,18,5,21
31978,dust2,fnatic,Cloud9,1,16,13,24,6,20,23,6,16,21,7,16,20,2,18,16,1,19,21,3,20,21,2,20,16,3,19,18,3,21,13,9,24
31979,cobblestone,fnatic,TSM,1,16,14,22,3,18,21,3,21,18,5,20,18,11,19,14,4,17,26,6,18,23,4,15,18,5,18,19,3,24,9,4,19
31980,train,Natus Vincere,FlipSid3,1,16,13,23,4,16,20,5,17,24,1,23,17,3,18,13,4,21,32,3,16,18,6,21,16,7,20,15,4,20,14,2,20
31981,mirage,Natus Vincere,FlipSid3,1,16,2,27,1,5,22,1,6,14,2,6,11,2,5,11,4,10,13,1,17,6,0,16,4,0,17,5,1,17,4,2,18
31982,dust2,&uuml;ber n00bz,Singularity,0,6,16,16,1,19,14,2,16,12,4,18,8,5,16,11,6,19,23,3,9,23,9,16,19,4,12,14,4,12,9,3,13
31983,dust2,Magistra,Seven11,1,16,5,22,7,13,17,0,11,19,3,11,15,6,13,12,3,13,21,7,18,11,1,16,11,1,14,13,0,19,5,2,18
31984,cache,NiP,G2,0,4,16,10,2,16,10,2,16,9,1,16,10,2,18,6,0,15,21,0,6,20,0,8,21,1,9,9,6,10,10,2,12
31985,dust2,Eastern Vikings,Tricked,0,14,16,25,2,20,20,3,18,17,4,20,15,5,22,13,7,19,24,5,18,23,6,19,19,6,16,19,1,20,14,5,17
31986,dust2,Alpha,OnlineRol,1,16,14,31,6,19,20,1,22,16,7,19,14,4,22,17,6,24,31,2,19,30,6,24,19,6,16,13,4,19,13,5,21
31987,cache,Seven11,&uuml;ber n00bz,1,16,4,27,3,8,22,5,7,18,2,10,16,1,6,10,3,9,15,1,19,9,2,18,9,0,19,4,1,18,3,4,19
31988,overpass,Singularity,Magistra,1,16,6,22,7,13,21,3,14,21,2,13,14,4,10,15,4,14,14,2,18,12,5,18,14,6,19,13,4,21,11,2,17
31989,cobblestone,Tricked,Alpha,1,16,6,20,2,11,18,3,8,18,3,11,14,3,11,13,2,10,15,2,16,10,2,16,9,3,16,12,3,20,5,5,16
31990,dust2,NiP,G2,0,10,16,21,3,18,17,1,20,16,5,19,13,3,18,11,5,23,23,1,14,21,1,14,22,6,18,15,4,14,17,1,19
31991,train,Eastern Vikings,OnlineRol,1,16,13,27,5,17,25,5,18,22,2,16,16,3,19,14,6,17,23,1,17,18,2,19,18,5,22,13,2,21,15,6,25
31992,cache,eXtatus,eEriness,1,16,10,26,8,16,29,3,19,18,2,13,20,4,16,14,5,18,22,2,20,17,1,20,17,3,21,15,5,22,11,5,24
31993,cobblestone,eXtatus,eEriness,0,12,16,19,3,23,18,5,23,17,1,23,15,7,23,13,3,23,33,7,16,21,6,16,22,2,16,19,5,16,19,0,18
31994,dust2,eXtatus,eEriness,1,16,2,22,1,4,21,4,6,21,1,8,11,4,8,5,2,6,11,1,14,6,4,16,6,3,17,5,0,17,3,1,16
31995,dust2,Tricked,OnlineRol,1,16,6,29,2,12,19,3,10,17,4,10,15,3,10,13,8,15,20,4,18,12,3,18,11,1,18,7,3,19,7,1,20
31996,overpass,Seven11,Singularity,0,11,16,20,5,17,16,5,20,16,5,22,15,2,22,10,1,22,26,3,16,25,4,13,19,1,13,18,4,19,15,2,16
31997,mirage,&uuml;ber n00bz,Magistra,0,6,16,18,2,17,15,2,15,15,2,22,11,5,17,11,0,18,22,4,13,21,5,10,18,3,16,18,0,18,10,4,13
31998,cache,Eastern Vikings,Alpha,1,16,13,28,6,17,26,9,18,22,6,18,18,1,19,17,6,21,27,5,20,14,2,20,20,3,26,14,5,21,17,7,24
31999,dust2,Cloud9,Astralis,1,16,9,27,3,15,22,4,14,19,2,13,14,1,11,16,4,14,16,1,19,15,7,20,15,2,23,12,1,18,9,4,18
32000,overpass,Astralis,Cloud9,0,8,16,19,2,16,15,1,16,13,2,19,12,5,17,9,3,20,25,4,13,22,3,15,19,5,13,13,1,11,9,6,16
